source_node,target_node,similarity
2551,3131,1.0
1595,1700,1.0
1595,1110,1.0
3310,2412,1.0
3310,2777,1.0
3310,568,1.0
3563,1383,1.0
3563,425,1.0
3563,2677,1.0
3563,2545,1.0
1206,3179,1.0
1206,3563,1.0
1206,2347,1.0
3269,336,1.0
3269,1588,1.0
3269,1586,1.0
3269,3136,1.0
3269,416,1.0
2998,30,1.0
2998,1125,1.0
770,1337,1.0
770,3269,1.0
770,2998,1.0
770,2181,1.0
1642,2488,1.0
1642,2765,1.0
1642,2363,1.0
1642,879,1.0
2212,1188,1.0
2212,988,1.0
2212,149,1.0
2212,2594,1.0
1029,831,1.0
1029,2769,1.0
1029,2454,1.0
1029,3633,1.0
1029,1346,1.0
1029,2266,1.0
1029,2111,1.0
3713,2422,1.0
3713,3603,1.0
3713,3408,1.0
3713,968,1.0
2703,1839,1.0
2703,3243,1.0
2703,504,1.0
2703,2475,1.0
178,1642,1.0
178,3325,1.0
178,2212,1.0
178,1029,1.0
178,3758,1.0
178,3713,1.0
178,2703,1.0
2271,3043,1.0
3896,888,1.0
3896,415,1.0
3896,2253,1.0
3896,1447,1.0
3896,670,1.0
3896,2515,1.0
2550,865,1.0
2550,2917,1.0
2550,2304,1.0
2550,3051,1.0
2550,996,1.0
2550,941,1.0
1263,770,1.0
1263,178,1.0
1263,2271,1.0
1263,3896,1.0
1263,2550,1.0
214,18,1.0
214,2914,1.0
214,447,1.0
2505,760,1.0
2505,280,1.0
1012,1186,1.0
1012,2549,1.0
1012,706,1.0
2214,3072,1.0
2214,272,1.0
2214,1266,1.0
2959,3105,1.0
2959,1316,1.0
2959,2455,1.0
2959,842,1.0
100,3665,1.0
100,974,1.0
100,214,1.0
100,2505,1.0
100,1012,1.0
100,2214,1.0
100,2959,1.0
3709,3730,1.0
3709,766,1.0
3709,1514,1.0
582,100,1.0
582,2778,1.0
582,3709,1.0
582,459,1.0
2210,1962,1.0
2210,1859,1.0
2210,1314,1.0
2210,1420,1.0
339,3817,1.0
339,2210,1.0
339,3925,1.0
2767,1906,1.0
2767,3708,1.0
2767,1534,1.0
2767,2337,1.0
3290,1288,1.0
3290,781,1.0
3290,2708,1.0
603,2767,1.0
603,1422,1.0
603,3290,1.0
2344,339,1.0
2344,3579,1.0
2344,3194,1.0
2344,603,1.0
2151,2709,1.0
2151,904,1.0
2151,1984,1.0
2151,2622,1.0
2151,3576,1.0
2151,2255,1.0
3194,86,1.0
3194,3468,1.0
532,2151,1.0
532,3771,1.0
532,1203,1.0
532,3194,1.0
2552,3383,1.0
2552,2410,1.0
2552,1632,1.0
2552,2526,1.0
3167,2972,1.0
3167,1690,1.0
3167,2734,1.0
3167,1697,1.0
3167,116,1.0
3132,1612,1.0
3132,360,1.0
3132,3929,1.0
1906,2552,1.0
1906,3167,1.0
1906,3132,1.0
1906,2382,1.0
1906,110,1.0
3816,3932,1.0
2484,2663,1.0
2484,2667,1.0
2484,795,1.0
2244,3276,1.0
2244,1776,1.0
2244,355,1.0
2106,2799,1.0
2106,3409,1.0
2106,2077,1.0
898,2244,1.0
898,2106,1.0
3854,1488,1.0
3854,2853,1.0
3854,346,1.0
1589,3394,1.0
1589,1307,1.0
1589,2484,1.0
1589,898,1.0
1589,3854,1.0
2778,874,1.0
2778,606,1.0
2778,2304,1.0
2778,582,1.0
2778,2353,1.0
3778,651,1.0
3778,1616,1.0
3778,1677,1.0
3778,548,1.0
3778,2402,1.0
3778,898,1.0
3778,2001,1.0
1848,2339,1.0
1848,606,1.0
1848,269,1.0
1848,236,1.0
2533,3951,1.0
2533,60,1.0
2533,3077,1.0
2533,459,1.0
2903,3968,1.0
2903,539,1.0
2903,3159,1.0
2903,3980,1.0
1832,3685,1.0
1832,907,1.0
1832,577,1.0
1832,3236,1.0
1832,1823,1.0
1633,3778,1.0
1633,1560,1.0
1633,2533,1.0
1633,2903,1.0
1633,1832,1.0
1633,110,1.0
2229,3760,1.0
2229,1154,1.0
2229,2469,1.0
2229,1039,1.0
2229,1832,1.0
2229,3706,1.0
3383,3398,1.0
3383,3365,1.0
3383,765,1.0
3383,1469,1.0
3383,3309,1.0
3383,2407,1.0
2274,3519,1.0
2274,909,1.0
2274,2878,1.0
2274,1983,1.0
2711,1663,1.0
2711,3433,1.0
2711,536,1.0
2711,656,1.0
3257,1588,1.0
777,682,1.0
3775,811,1.0
3775,1752,1.0
3775,2908,1.0
3754,2989,1.0
3754,2113,1.0
3754,1429,1.0
3754,1502,1.0
3754,1944,1.0
3754,3166,1.0
3754,3196,1.0
3754,633,1.0
118,3775,1.0
118,1746,1.0
118,3754,1.0
118,2080,1.0
118,2205,1.0
1760,848,1.0
1760,3215,1.0
1760,3166,1.0
3421,1925,1.0
3421,405,1.0
3421,3170,1.0
3421,2341,1.0
3421,3685,1.0
3421,2193,1.0
772,1760,1.0
772,3421,1.0
772,2154,1.0
772,3420,1.0
2131,2274,1.0
2131,1530,1.0
3902,3559,1.0
3902,1321,1.0
3856,2409,1.0
3856,1944,1.0
3856,2982,1.0
3856,39,1.0
3220,3410,1.0
3220,1719,1.0
3220,2373,1.0
2304,2386,1.0
2304,2551,1.0
1084,172,1.0
1084,2072,1.0
3675,2396,1.0
3675,1938,1.0
3675,3301,1.0
3675,436,1.0
3675,2958,1.0
539,681,1.0
539,2304,1.0
539,1084,1.0
539,3675,1.0
3270,1900,1.0
3270,3412,1.0
3270,1882,1.0
3270,1522,1.0
3699,3892,1.0
3699,2710,1.0
3699,3422,1.0
3699,3292,1.0
378,381,1.0
378,3296,1.0
378,3699,1.0
3880,1557,1.0
3880,1591,1.0
3880,2993,1.0
404,464,1.0
404,3880,1.0
404,2216,1.0
3240,2112,1.0
3608,326,1.0
2613,3444,1.0
2613,3991,1.0
2613,10,1.0
2613,2129,1.0
3392,2698,1.0
3392,2423,1.0
3392,3592,1.0
77,3608,1.0
77,2613,1.0
77,3392,1.0
3471,1213,1.0
3471,1533,1.0
3471,1171,1.0
3471,3831,1.0
3322,144,1.0
3322,3970,1.0
3322,288,1.0
3322,2547,1.0
3322,1091,1.0
325,624,1.0
325,3169,1.0
325,716,1.0
325,2956,1.0
34,325,1.0
34,904,1.0
1292,34,1.0
1292,3276,1.0
3433,370,1.0
3433,136,1.0
3433,214,1.0
2978,991,1.0
2978,1785,1.0
2978,3145,1.0
2521,560,1.0
2521,508,1.0
2521,2826,1.0
1302,2663,1.0
1302,3743,1.0
1302,2475,1.0
1302,2521,1.0
674,3386,1.0
674,2326,1.0
674,1346,1.0
674,2039,1.0
2195,3598,1.0
2195,386,1.0
2369,2233,1.0
2369,1991,1.0
2369,2661,1.0
2369,2399,1.0
2369,2430,1.0
2369,2526,1.0
57,2369,1.0
57,228,1.0
57,1420,1.0
57,1504,1.0
1065,2621,1.0
1065,372,1.0
1065,1095,1.0
1065,2893,1.0
1065,1284,1.0
1065,3472,1.0
3906,710,1.0
3906,794,1.0
3906,2702,1.0
3906,443,1.0
396,2706,1.0
396,674,1.0
396,2195,1.0
396,57,1.0
396,1065,1.0
396,3906,1.0
3028,2092,1.0
3028,3916,1.0
3028,2861,1.0
3028,2221,1.0
3028,1723,1.0
3028,867,1.0
3496,3104,1.0
3496,3617,1.0
3496,3327,1.0
3496,898,1.0
1686,3665,1.0
1686,635,1.0
1686,3501,1.0
1686,3660,1.0
1686,1025,1.0
199,3308,1.0
199,3058,1.0
199,2663,1.0
199,3496,1.0
199,3313,1.0
199,1686,1.0
199,2076,1.0
2249,3471,1.0
2249,3322,1.0
2249,1292,1.0
2249,3433,1.0
2249,2978,1.0
2249,1302,1.0
2249,396,1.0
2249,3028,1.0
2249,199,1.0
3579,2592,1.0
3579,1890,1.0
3579,326,1.0
3282,582,1.0
3282,3972,1.0
3282,2343,1.0
3282,1695,1.0
2336,2249,1.0
2336,3579,1.0
2336,3282,1.0
2336,3445,1.0
3768,1065,1.0
3768,360,1.0
3768,667,1.0
3768,2532,1.0
2595,1173,1.0
2595,111,1.0
2595,2104,1.0
2595,2189,1.0
2595,895,1.0
2595,447,1.0
2595,1241,1.0
3517,2572,1.0
3517,1659,1.0
3517,702,1.0
3517,3871,1.0
3517,2702,1.0
3517,654,1.0
3738,954,1.0
3738,56,1.0
3738,1630,1.0
3143,477,1.0
974,2327,1.0
974,3968,1.0
974,507,1.0
974,3960,1.0
974,3316,1.0
974,1426,1.0
974,1467,1.0
3743,936,1.0
3743,2925,1.0
3743,1099,1.0
3743,3276,1.0
2166,3441,1.0
2702,3414,1.0
2702,1632,1.0
2702,2258,1.0
2702,3976,1.0
2702,2548,1.0
521,2242,1.0
521,3899,1.0
521,41,1.0
521,1283,1.0
245,2166,1.0
245,3390,1.0
245,3865,1.0
245,510,1.0
245,2702,1.0
245,521,1.0
568,975,1.0
568,974,1.0
568,3743,1.0
568,3614,1.0
568,245,1.0
568,1076,1.0
3434,2553,1.0
3434,1719,1.0
3434,3132,1.0
3434,3372,1.0
3434,2444,1.0
3434,2200,1.0
3769,907,1.0
3769,3278,1.0
3769,476,1.0
3769,468,1.0
3769,3894,1.0
3769,892,1.0
3769,1746,1.0
2514,3387,1.0
2514,3130,1.0
2514,2060,1.0
3236,1384,1.0
2,3554,1.0
2,2514,1.0
2,2744,1.0
2,3236,1.0
2230,3620,1.0
2230,620,1.0
2301,1389,1.0
2301,3339,1.0
2301,275,1.0
2301,2780,1.0
2301,2000,1.0
253,2,1.0
253,644,1.0
253,3927,1.0
253,2230,1.0
253,2301,1.0
812,1592,1.0
812,3631,1.0
224,1418,1.0
224,812,1.0
224,3113,1.0
733,1597,1.0
733,2683,1.0
733,790,1.0
733,161,1.0
733,2548,1.0
460,253,1.0
460,224,1.0
460,733,1.0
816,3977,1.0
816,1930,1.0
816,2697,1.0
2777,2029,1.0
2777,2160,1.0
2777,2014,1.0
2777,2215,1.0
2365,2615,1.0
2365,3823,1.0
760,3769,1.0
760,460,1.0
760,816,1.0
760,2777,1.0
760,2365,1.0
760,3006,1.0
3892,1562,1.0
3892,360,1.0
3892,3067,1.0
3892,2219,1.0
1326,2543,1.0
2068,108,1.0
2068,2922,1.0
1371,3994,1.0
1371,71,1.0
1371,1495,1.0
1371,2090,1.0
781,3892,1.0
781,1326,1.0
781,2068,1.0
781,1371,1.0
781,980,1.0
2328,975,1.0
2328,3855,1.0
2328,781,1.0
2328,3199,1.0
776,3058,1.0
776,2982,1.0
776,1503,1.0
776,3345,1.0
3838,3365,1.0
3838,1156,1.0
3838,3058,1.0
3838,889,1.0
3838,56,1.0
3838,2161,1.0
3553,418,1.0
3553,174,1.0
3553,2057,1.0
3553,1471,1.0
3553,1110,1.0
3734,3419,1.0
3734,103,1.0
3734,2967,1.0
1623,1675,1.0
1623,3734,1.0
1623,1147,1.0
1623,2888,1.0
1482,3611,1.0
1482,574,1.0
1482,1687,1.0
1482,1477,1.0
2031,2351,1.0
2031,2229,1.0
2031,3383,1.0
576,1482,1.0
576,2224,1.0
576,3051,1.0
576,2031,1.0
3196,2792,1.0
3196,3718,1.0
3196,49,1.0
3196,2463,1.0
3196,3583,1.0
3196,2331,1.0
3196,365,1.0
3196,745,1.0
1394,2713,1.0
1394,1301,1.0
1394,190,1.0
1394,230,1.0
1394,3982,1.0
1394,1572,1.0
569,1394,1.0
1227,3865,1.0
1227,2472,1.0
1227,694,1.0
1227,1281,1.0
1227,3196,1.0
1227,2439,1.0
1227,569,1.0
2825,3542,1.0
2825,3003,1.0
2825,1528,1.0
1922,862,1.0
1922,3631,1.0
1922,408,1.0
1922,2359,1.0
1922,2434,1.0
561,97,1.0
561,3024,1.0
561,2732,1.0
239,591,1.0
239,561,1.0
640,2767,1.0
640,782,1.0
640,341,1.0
640,1637,1.0
640,1236,1.0
640,2212,1.0
640,1064,1.0
3542,909,1.0
2341,3768,1.0
2341,2595,1.0
2341,2159,1.0
2341,3434,1.0
2341,453,1.0
174,3542,1.0
174,2341,1.0
174,941,1.0
377,3852,1.0
377,1743,1.0
373,1922,1.0
373,239,1.0
373,2104,1.0
373,675,1.0
373,640,1.0
373,174,1.0
373,1372,1.0
373,377,1.0
1297,1942,1.0
1297,2825,1.0
1297,373,1.0
3097,3016,1.0
3097,1524,1.0
3097,1474,1.0
3097,1603,1.0
942,1991,1.0
942,3396,1.0
3403,1193,1.0
3403,2909,1.0
3403,2859,1.0
1160,415,1.0
1160,1286,1.0
1160,2841,1.0
1160,2243,1.0
1852,1521,1.0
1852,2037,1.0
1852,1835,1.0
1852,82,1.0
1852,662,1.0
126,3465,1.0
126,942,1.0
126,3403,1.0
126,1160,1.0
126,1852,1.0
1795,3102,1.0
1795,44,1.0
1795,1914,1.0
3761,2011,1.0
3761,3888,1.0
3761,955,1.0
2942,2987,1.0
2942,1140,1.0
2970,2002,1.0
2970,1658,1.0
2970,1152,1.0
3022,932,1.0
3022,927,1.0
3022,2928,1.0
3780,3649,1.0
3780,2480,1.0
3780,3936,1.0
3780,689,1.0
3780,3672,1.0
3780,979,1.0
3780,2970,1.0
3780,2611,1.0
1898,1510,1.0
1898,3413,1.0
1898,3244,1.0
1898,380,1.0
39,1663,1.0
39,3022,1.0
39,3780,1.0
39,3873,1.0
39,1898,1.0
218,2970,1.0
218,2251,1.0
218,39,1.0
504,3761,1.0
504,2942,1.0
504,1275,1.0
504,218,1.0
1222,44,1.0
1222,1324,1.0
1222,2360,1.0
1222,1795,1.0
1222,504,1.0
1503,1222,1.0
1503,2007,1.0
2729,3881,1.0
2729,1254,1.0
2729,1679,1.0
2729,1740,1.0
2729,223,1.0
3744,3100,1.0
3744,2418,1.0
3744,1728,1.0
3744,845,1.0
3744,498,1.0
3914,1922,1.0
2299,458,1.0
2299,3036,1.0
2299,180,1.0
2299,3915,1.0
2299,3831,1.0
2299,3157,1.0
1182,458,1.0
904,920,1.0
904,1936,1.0
904,374,1.0
2475,3275,1.0
2475,1346,1.0
2475,2876,1.0
2475,1241,1.0
1862,3857,1.0
1862,1582,1.0
1862,3377,1.0
1862,1089,1.0
1862,1396,1.0
1862,3740,1.0
1862,772,1.0
1862,2526,1.0
3425,1163,1.0
3425,1564,1.0
3425,771,1.0
380,1862,1.0
380,3425,1.0
624,1182,1.0
624,904,1.0
624,2475,1.0
624,3629,1.0
624,380,1.0
737,3744,1.0
737,3914,1.0
737,2299,1.0
737,624,1.0
3364,2389,1.0
3364,3522,1.0
3364,1753,1.0
370,3282,1.0
370,2597,1.0
370,2892,1.0
370,2516,1.0
2320,2225,1.0
2320,1137,1.0
2320,453,1.0
2320,2647,1.0
2320,1479,1.0
3386,735,1.0
3386,3364,1.0
3386,3508,1.0
3386,2714,1.0
3234,1613,1.0
3234,1148,1.0
3234,1935,1.0
3234,2308,1.0
1276,3403,1.0
3686,3697,1.0
3686,3684,1.0
2330,2564,1.0
3543,618,1.0
3543,3601,1.0
3543,672,1.0
3543,3287,1.0
2857,1218,1.0
2857,3832,1.0
2857,2758,1.0
2857,1616,1.0
2857,2174,1.0
1180,3543,1.0
1180,1689,1.0
1180,2857,1.0
1180,2426,1.0
1653,651,1.0
3002,2807,1.0
3002,3099,1.0
3002,3044,1.0
1403,1180,1.0
1403,1653,1.0
1403,3002,1.0
2542,975,1.0
2542,3168,1.0
1443,3836,1.0
1443,2330,1.0
1443,1403,1.0
1443,294,1.0
1443,2542,1.0
1443,2074,1.0
1443,2193,1.0
3246,1118,1.0
3246,2952,1.0
3246,3984,1.0
3246,3108,1.0
1803,3601,1.0
1803,781,1.0
1803,1382,1.0
1803,252,1.0
1764,737,1.0
1764,3364,1.0
1764,914,1.0
1764,1443,1.0
1764,3246,1.0
1764,1803,1.0
3013,546,1.0
3851,1922,1.0
3851,708,1.0
1781,3097,1.0
1781,126,1.0
1781,1503,1.0
1781,2729,1.0
1781,1764,1.0
1781,601,1.0
1781,1091,1.0
2635,3046,1.0
2635,2756,1.0
2635,3965,1.0
2635,1739,1.0
2635,2578,1.0
2635,514,1.0
2635,501,1.0
2635,3232,1.0
2218,1551,1.0
2218,3751,1.0
2218,1734,1.0
2218,3787,1.0
1224,2635,1.0
1224,2218,1.0
1224,1386,1.0
2394,2071,1.0
2394,1771,1.0
2394,3256,1.0
3100,1595,1.0
3100,1591,1.0
3100,3448,1.0
3100,1544,1.0
3100,147,1.0
3554,3957,1.0
3554,3569,1.0
1353,2239,1.0
1353,3623,1.0
137,3100,1.0
137,3554,1.0
137,1353,1.0
3155,3903,1.0
3155,3438,1.0
3155,2120,1.0
3155,331,1.0
227,2394,1.0
227,137,1.0
227,3155,1.0
2705,486,1.0
2705,802,1.0
2705,1402,1.0
2705,736,1.0
2705,3845,1.0
1571,1224,1.0
1571,227,1.0
1571,2705,1.0
2833,576,1.0
2833,3984,1.0
2833,1227,1.0
2833,351,1.0
2833,1297,1.0
2833,1781,1.0
2833,1571,1.0
3740,3760,1.0
3740,2754,1.0
3740,3981,1.0
3740,419,1.0
3740,2803,1.0
3740,2421,1.0
1699,1291,1.0
1699,1841,1.0
1699,2001,1.0
3935,808,1.0
3935,2403,1.0
3935,3413,1.0
3935,2254,1.0
844,469,1.0
844,174,1.0
844,2596,1.0
1897,1471,1.0
1897,2212,1.0
1897,2954,1.0
3737,3117,1.0
3737,3890,1.0
3737,1209,1.0
1807,3628,1.0
1807,3339,1.0
1807,1384,1.0
1807,467,1.0
593,3935,1.0
593,844,1.0
593,1950,1.0
593,1897,1.0
593,3737,1.0
593,1807,1.0
965,1699,1.0
965,3394,1.0
965,2079,1.0
965,593,1.0
3142,1623,1.0
3142,2833,1.0
3142,3740,1.0
3142,965,1.0
3345,2328,1.0
3345,776,1.0
3345,3838,1.0
3345,3553,1.0
3345,3142,1.0
3441,1240,1.0
1654,2796,1.0
1654,1209,1.0
3810,2556,1.0
2360,809,1.0
2360,885,1.0
2360,2731,1.0
2360,964,1.0
3248,2543,1.0
3248,3244,1.0
1393,1820,1.0
1393,2175,1.0
1393,820,1.0
1393,3103,1.0
1393,618,1.0
1393,650,1.0
548,3093,1.0
548,2285,1.0
548,1273,1.0
548,3420,1.0
548,3233,1.0
548,310,1.0
548,3158,1.0
548,3396,1.0
1787,2659,1.0
1787,3261,1.0
1787,805,1.0
1787,3413,1.0
1787,964,1.0
1228,1118,1.0
1228,1968,1.0
391,2360,1.0
391,3248,1.0
391,1393,1.0
391,548,1.0
391,1787,1.0
391,1753,1.0
391,1228,1.0
2224,1981,1.0
2224,1003,1.0
2224,1295,1.0
3325,2915,1.0
3325,992,1.0
3325,495,1.0
3325,2734,1.0
3325,1215,1.0
2990,772,1.0
2990,2259,1.0
1075,391,1.0
1075,2224,1.0
1075,1471,1.0
1075,3325,1.0
1075,3053,1.0
1075,2990,1.0
1866,802,1.0
1866,1075,1.0
1866,3387,1.0
3018,1998,1.0
3018,714,1.0
2683,626,1.0
2683,1747,1.0
2683,2260,1.0
3466,1423,1.0
3466,1903,1.0
3466,1626,1.0
3466,3124,1.0
3466,3064,1.0
3466,3106,1.0
3466,3098,1.0
3817,907,1.0
3817,23,1.0
3817,1703,1.0
3010,2418,1.0
3010,3364,1.0
3010,596,1.0
3010,2977,1.0
1244,3817,1.0
1244,3010,1.0
3500,3348,1.0
65,91,1.0
2681,784,1.0
2681,3240,1.0
2681,2946,1.0
2681,2893,1.0
2681,698,1.0
2681,955,1.0
3600,2110,1.0
3600,755,1.0
3600,2785,1.0
3600,1332,1.0
3600,2215,1.0
3600,204,1.0
3600,3431,1.0
3430,1145,1.0
1763,248,1.0
1763,436,1.0
59,1763,1.0
59,3479,1.0
59,2761,1.0
3984,3029,1.0
3984,3543,1.0
3984,2686,1.0
3476,3223,1.0
3476,559,1.0
500,1291,1.0
500,3430,1.0
500,59,1.0
500,3984,1.0
500,3476,1.0
1809,1009,1.0
1295,207,1.0
1295,3789,1.0
1295,97,1.0
1295,670,1.0
620,3600,1.0
620,500,1.0
620,1809,1.0
620,1295,1.0
2043,2683,1.0
2043,3466,1.0
2043,1244,1.0
2043,1409,1.0
1748,2424,1.0
1748,2174,1.0
1748,3972,1.0
1748,1992,1.0
1947,315,1.0
1947,3253,1.0
1947,2340,1.0
1947,2024,1.0
1947,180,1.0
1947,3281,1.0
970,1748,1.0
970,1724,1.0
970,1947,1.0
2503,2278,1.0
2503,1063,1.0
2503,3580,1.0
2503,1093,1.0
1887,3370,1.0
1887,2670,1.0
1887,3014,1.0
1887,3686,1.0
1887,1242,1.0
2007,1923,1.0
2007,2654,1.0
2007,813,1.0
2007,2173,1.0
2007,3213,1.0
2007,1360,1.0
470,1887,1.0
470,2007,1.0
470,1212,1.0
559,2503,1.0
559,470,1.0
3420,354,1.0
3420,2759,1.0
3420,1787,1.0
3420,554,1.0
3420,3906,1.0
664,1969,1.0
664,2057,1.0
3923,1743,1.0
3923,2107,1.0
3923,1163,1.0
3923,3964,1.0
3923,626,1.0
3923,2483,1.0
3923,2068,1.0
2156,1866,1.0
2156,3018,1.0
2156,2043,1.0
2156,970,1.0
2156,559,1.0
2156,3420,1.0
2156,2353,1.0
2156,459,1.0
1575,961,1.0
1575,3901,1.0
1575,3867,1.0
1575,986,1.0
2087,2791,1.0
2087,898,1.0
2087,3879,1.0
2087,3878,1.0
3998,644,1.0
3998,1809,1.0
3998,234,1.0
3998,2487,1.0
1212,776,1.0
1212,1744,1.0
1212,207,1.0
1212,1449,1.0
1212,2425,1.0
1212,3428,1.0
1212,3285,1.0
598,2087,1.0
598,3998,1.0
598,1058,1.0
598,1212,1.0
598,783,1.0
637,1116,1.0
637,1009,1.0
637,1575,1.0
637,598,1.0
2555,1057,1.0
2555,646,1.0
2555,588,1.0
2555,1526,1.0
2555,781,1.0
2005,2250,1.0
502,1993,1.0
502,3925,1.0
502,3630,1.0
502,3732,1.0
716,486,1.0
716,2555,1.0
716,2005,1.0
716,1131,1.0
3333,3040,1.0
3333,697,1.0
3333,1491,1.0
3333,1453,1.0
3398,3875,1.0
3398,2573,1.0
3398,453,1.0
3398,2550,1.0
1392,1301,1.0
1392,2405,1.0
1392,1661,1.0
1392,1269,1.0
1392,147,1.0
2243,3630,1.0
2636,3414,1.0
2813,2764,1.0
2813,2203,1.0
2813,2154,1.0
198,1392,1.0
198,2763,1.0
198,2243,1.0
198,2636,1.0
198,2813,1.0
2448,2025,1.0
2448,2356,1.0
2448,725,1.0
1504,3797,1.0
1504,1891,1.0
630,2448,1.0
630,1505,1.0
630,1504,1.0
3188,3680,1.0
3188,749,1.0
3762,2092,1.0
3762,1802,1.0
3762,3516,1.0
3762,1008,1.0
3148,2064,1.0
1231,3935,1.0
1231,589,1.0
1231,3554,1.0
3459,2870,1.0
3459,1385,1.0
3459,3735,1.0
3459,1138,1.0
3459,3440,1.0
631,2972,1.0
631,1478,1.0
631,2064,1.0
631,1919,1.0
3294,2396,1.0
3294,2700,1.0
3294,363,1.0
3294,3930,1.0
3294,1775,1.0
132,3148,1.0
132,1231,1.0
132,3459,1.0
132,631,1.0
132,3294,1.0
132,53,1.0
865,3762,1.0
865,132,1.0
3109,1611,1.0
3109,2786,1.0
3109,668,1.0
3109,1474,1.0
3109,808,1.0
3109,2343,1.0
3657,3574,1.0
3657,1352,1.0
2689,2861,1.0
2689,3572,1.0
2689,1949,1.0
2689,618,1.0
2689,1840,1.0
2689,1308,1.0
2689,1940,1.0
980,865,1.0
980,3109,1.0
980,3657,1.0
980,2689,1.0
1813,3398,1.0
1813,3485,1.0
3715,1203,1.0
2406,2676,1.0
2406,626,1.0
2406,3568,1.0
2406,3352,1.0
3846,2591,1.0
3846,1712,1.0
656,2406,1.0
656,3846,1.0
1662,656,1.0
3001,3402,1.0
3001,2057,1.0
3001,2920,1.0
3001,341,1.0
3796,371,1.0
3796,3903,1.0
3796,2494,1.0
3796,948,1.0
3796,669,1.0
3118,2844,1.0
3118,2777,1.0
3118,1241,1.0
3178,3971,1.0
3178,3891,1.0
3178,3999,1.0
3178,1711,1.0
2790,953,1.0
808,3118,1.0
808,2472,1.0
808,3178,1.0
808,985,1.0
808,2790,1.0
3871,3333,1.0
3871,959,1.0
3871,3932,1.0
3871,1062,1.0
4,3040,1.0
4,3894,1.0
2652,1986,1.0
2652,1039,1.0
2652,236,1.0
2652,253,1.0
654,4,1.0
654,2652,1.0
2098,1662,1.0
2098,3001,1.0
2098,3614,1.0
2098,3796,1.0
2098,808,1.0
2098,3871,1.0
2098,654,1.0
3089,1002,1.0
3089,3272,1.0
3089,1152,1.0
3089,1567,1.0
3053,270,1.0
3053,3810,1.0
3053,2156,1.0
3053,2749,1.0
2523,418,1.0
2523,1246,1.0
2523,495,1.0
2523,443,1.0
1865,3074,1.0
1865,949,1.0
1865,788,1.0
1865,3471,1.0
1865,591,1.0
1865,7,1.0
1865,911,1.0
1865,3214,1.0
2725,3572,1.0
2725,1281,1.0
2725,2265,1.0
2725,263,1.0
2445,3836,1.0
2445,2083,1.0
2445,566,1.0
2445,2036,1.0
1131,522,1.0
1131,2386,1.0
1131,2725,1.0
1131,2445,1.0
1464,1865,1.0
1464,3569,1.0
1464,1131,1.0
1464,1016,1.0
3544,3411,1.0
3544,424,1.0
3544,3129,1.0
3544,2464,1.0
3544,2414,1.0
1317,591,1.0
1317,3544,1.0
1563,1464,1.0
1563,1317,1.0
3943,2132,1.0
3943,3856,1.0
3943,1933,1.0
3182,2,1.0
3182,49,1.0
453,3182,1.0
453,3805,1.0
453,2303,1.0
2306,2523,1.0
2306,1563,1.0
2306,3943,1.0
2306,453,1.0
2306,2548,1.0
3120,3597,1.0
3120,1170,1.0
3120,2563,1.0
3120,1774,1.0
3120,505,1.0
3806,3574,1.0
3806,2642,1.0
3806,1196,1.0
3806,228,1.0
3520,3401,1.0
3520,876,1.0
1386,2438,1.0
1386,3520,1.0
1771,3259,1.0
1771,401,1.0
1771,872,1.0
1771,2946,1.0
1771,3619,1.0
1771,1258,1.0
412,1771,1.0
412,1573,1.0
412,1322,1.0
412,1700,1.0
412,3732,1.0
1938,2454,1.0
1938,1386,1.0
1938,3005,1.0
1938,412,1.0
3037,2008,1.0
2644,2680,1.0
2644,1459,1.0
2644,3279,1.0
2644,3189,1.0
2644,3098,1.0
1883,3840,1.0
1883,3557,1.0
1883,2916,1.0
1883,2424,1.0
1883,3925,1.0
3758,3394,1.0
3758,2369,1.0
3758,3530,1.0
3758,51,1.0
1168,1883,1.0
1168,2558,1.0
1168,3758,1.0
3792,3131,1.0
3792,1156,1.0
3792,2402,1.0
3792,3883,1.0
3059,3361,1.0
2110,152,1.0
2110,1186,1.0
2110,2928,1.0
2426,644,1.0
2426,1839,1.0
2426,909,1.0
2426,873,1.0
1995,737,1.0
1995,1403,1.0
2991,2464,1.0
2991,672,1.0
2991,2491,1.0
2991,3402,1.0
2991,1850,1.0
2991,1533,1.0
2913,341,1.0
2913,3343,1.0
2913,2200,1.0
2913,1815,1.0
2913,2136,1.0
2870,3000,1.0
2870,569,1.0
3836,2249,1.0
3836,1770,1.0
3836,842,1.0
3836,3278,1.0
3836,1936,1.0
3805,2189,1.0
3805,2025,1.0
3805,2221,1.0
3805,1431,1.0
3805,1578,1.0
3805,722,1.0
24,2913,1.0
24,2870,1.0
24,732,1.0
24,3836,1.0
24,3374,1.0
24,1756,1.0
24,3805,1.0
3017,3687,1.0
3017,187,1.0
3017,920,1.0
3017,2594,1.0
3017,3351,1.0
3017,1936,1.0
3017,1104,1.0
2715,2527,1.0
2715,3562,1.0
2715,99,1.0
2715,900,1.0
3363,2785,1.0
3363,2005,1.0
1729,2715,1.0
1729,3363,1.0
1729,113,1.0
1729,2441,1.0
1900,3059,1.0
1900,2534,1.0
1900,2110,1.0
1900,1129,1.0
1900,2426,1.0
1900,1756,1.0
3875,2186,1.0
3875,133,1.0
3875,3841,1.0
3875,1527,1.0
3875,3213,1.0
3875,2395,1.0
3875,1151,1.0
3256,1936,1.0
